2022-05-03 18:03:12,812 train INFO: 

Start training with pytorch version 1.7.1+cu110
2022-05-03 18:32:28,756 train INFO: Iter:2740, LR:7.6e-05, total_loss: 80.611, loss_2d: 325.389, loss_bone: 2.548, loss_root: 0.420, To Finish: 89h38min,
2022-05-03 18:32:41,778 train INFO: Iter:2760, LR:7.6e-05, total_loss: 138.004, loss_2d: 371.580, loss_bone: 8.226, loss_root: 0.195, To Finish: 89h55min,
2022-05-03 18:32:54,807 train INFO: Iter:2780, LR:7.7e-05, total_loss: 86.428, loss_2d: 191.699, loss_bone: 5.369, loss_root: 0.199, To Finish: 89h58min,
2022-05-03 18:33:07,776 train INFO: Iter:2800, LR:7.7e-05, total_loss: 82.451, loss_2d: 204.354, loss_bone: 4.972, loss_root: 0.103, To Finish: 89h33min,
2022-05-03 18:33:20,572 train INFO: Iter:2820, LR:7.8e-05, total_loss: 87.348, loss_2d: 207.926, loss_bone: 5.253, loss_root: 0.175, To Finish: 88h21min,
2022-05-03 18:33:33,520 train INFO: Iter:2840, LR:7.8e-05, total_loss: 53.897, loss_2d: 207.817, loss_bone: 2.256, loss_root: 0.268, To Finish: 89h24min,
2022-05-03 18:33:46,509 train INFO: Iter:2860, LR:7.8e-05, total_loss: 14.373, loss_2d: 98.251, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h41min,
2022-05-03 18:33:59,458 train INFO: Iter:2880, LR:7.9e-05, total_loss: 46.639, loss_2d: 190.554, loss_bone: 2.038, loss_root: 0.142, To Finish: 89h24min,
2022-05-03 18:34:12,327 train INFO: Iter:2900, LR:7.9e-05, total_loss: 8.519, loss_2d: 53.862, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h50min,
2022-05-03 18:34:25,410 train INFO: Iter:2920, LR:8.0e-05, total_loss: 162.108, loss_2d: 329.087, loss_bone: 10.758, loss_root: 0.206, To Finish: 90h19min,
2022-05-03 18:34:38,522 train INFO: Iter:2940, LR:8.0e-05, total_loss: 66.321, loss_2d: 288.230, loss_bone: 2.411, loss_root: 0.146, To Finish: 90h31min,
2022-05-03 18:34:51,467 train INFO: Iter:2960, LR:8.1e-05, total_loss: 6.039, loss_2d: 43.321, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h22min,
2022-05-03 18:35:04,447 train INFO: Iter:2980, LR:8.1e-05, total_loss: 37.105, loss_2d: 134.453, loss_bone: 1.858, loss_root: 0.183, To Finish: 89h36min,
2022-05-03 18:35:17,626 train INFO: Iter:3000, LR:8.1e-05, total_loss: 134.977, loss_2d: 303.484, loss_bone: 9.003, loss_root: 0.177, To Finish: 90h58min,
2022-05-03 18:35:30,492 train INFO: Iter:3020, LR:8.2e-05, total_loss: 21.217, loss_2d: 154.068, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h48min,
